Park,Name,Unit Code,Park Type,Region,State,Sum Visits,Year,Month,Recreation Visits,Tent Campers,RV Campers,Backcountry Campers,Latitude,Longitude
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2017,8,200337,35594,10084,11933,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2017,9,147224,20934,17468,4392,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2017,10,89252,5069,4528,1282,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2017,11,58403,2366,798,557,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2017,12,53502,1119,429,336,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,1,39678,843,324,0,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,2,41244,814,308,493,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,3,65934,1444,487,395,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,4,84169,2964,1342,374,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,5,131687,12144,4681,2117,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,6,156039,25392,8491,7695,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,7,193884,36580,12650,7898,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,8,184413,34554,25609,13521,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,9,135576,21389,18717,3722,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,10,83442,4738,5028,1308,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,11,54590,1736,906,358,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2018,12,58938,347,0,0,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,1,36024,267,286,90,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,2,28737,321,398,125,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,3,63343,1545,849,258,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,4,93054,3883,1339,902,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,5,119816,13165,668,1072,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,6,153882,16860,5136,3547,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,7,193633,35339,11095,6814,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,8,190139,33495,24400,12138,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,9,144639,20708,17865,3518,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,10,118187,5222,5037,1334,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,11,59502,1698,1145,42,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2019,12,45097,585,461,31,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,1,46368,499,404,202,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,2,48821,999,499,528,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,3,16625,576,394,0,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,4,0,0,0,0,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,5,0,0,0,0,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,6,52901,0,0,0,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,7,194892,7231,2204,7248,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,8,187702,8650,9992,9557,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,9,88313,3460,833,1911,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,10,65370,2878,3170,986,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,11,66044,862,474,450,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2020,12,29050,178,35,61,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,1,65177,0,0,224,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,2,54162,948,328,322,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,3,79431,941,716,492,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,4,103101,5400,1609,848,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,5,134360,13788,4360,1010,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,6,162201,21064,4605,9178,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,7,182423,22327,4194,8974,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,8,155567,21430,3619,9649,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,9,50597,5183,2916,2351,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,10,22545,0,0,0,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,11,25406,130,45,70,36.43,-118.68
Sequoia NP,Sequoia National Park,SEQU,National Park,Pacific West ,CA,11029684,2021,12,24578,32,64,37,36.43,-118.68
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,1,18017,0,0,97,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,2,15954,0,0,317,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,3,46454,531,120,2818,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,4,94770,5634,2094,4197,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,5,127124,13017,5766,7892,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,6,142242,17979,6951,8134,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,7,147518,16026,5532,4321,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,8,149992,17853,6393,3631,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,9,140267,14676,6681,3675,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,10,235180,13602,8655,5481,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,11,74648,1503,657,1348,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2012,12,18034,0,0,222,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,1,13786,0,0,266,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,2,9620,0,0,301,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,3,30481,0,0,1302,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,4,101796,1032,336,3504,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,5,147819,11982,4632,7991,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,6,136277,17982,6315,10816,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,7,159170,18042,6405,5499,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,8,168796,20343,6813,3959,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,9,139508,15078,6357,4050,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,10,112754,4113,3075,1475,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,11,98409,2133,840,1911,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2013,12,18089,0,0,345,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,1,8052,0,0,176,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,2,10115,0,0,39,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,3,29951,0,0,1660,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,4,91203,2049,693,3417,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,5,141445,15030,6465,8906,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,6,142300,17493,7224,10555,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,7,172792,21066,7116,5624,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,8,180685,21798,7029,4133,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,9,130281,13176,6936,3241,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,10,252800,14736,9273,1400,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,11,74015,813,552,1257,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2014,12,21682,0,0,236,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,1,11278,0,0,214,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,2,9610,0,0,204,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,3,33194,258,117,1785,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,4,88978,4728,1881,3809,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,5,155018,17136,6762,7354,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,6,138916,17091,6534,9158,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,7,169303,22215,7554,5142,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,8,194768,23538,7809,3354,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,9,140852,13371,7617,5229,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,10,257854,14574,8895,5640,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,11,86953,1962,1062,1222,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2015,12,35149,0,0,237,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,1,16626,0,0,242,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,2,20687,0,0,184,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,3,56390,1554,375,2379,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,4,93020,5025,1848,3685,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,5,137816,15207,5001,7772,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,6,158017,20025,7644,9242,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,7,195953,25071,8235,7738,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,8,176133,22533,7533,5019,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,9,147462,17886,8277,4899,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,10,263082,19350,11139,5909,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,11,142558,2943,1203,1640,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2016,12,29597,0,0,116,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,1,19961,0,0,512,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,2,43927,0,0,645,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,3,44352,1017,468,2374,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,4,122666,8793,3453,5890,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,5,136232,13017,5883,10959,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,6,163193,18474,7809,13336,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,7,199031,19206,6744,7759,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,8,187626,18591,7029,4892,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,9,156788,18153,7824,5727,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,10,244484,16344,11358,5624,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,11,114778,1983,1278,1663,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2017,12,25836,0,0,382,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,1,23798,0,0,249,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,2,19335,0,0,314,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,3,46587,1092,351,1269,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,4,83868,5340,2643,2821,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,5,132856,14661,7125,8844,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,6,149418,19104,8448,12064,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,7,178769,21228,7857,2336,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,8,175955,20694,7938,1686,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,9,109786,11157,5319,3825,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,10,202362,15036,11448,5180,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,11,119320,1944,1302,1272,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2018,12,22826,0,0,120,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,1,20245,0,0,59,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,2,10264,0,0,130,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,3,38601,786,234,1190,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,4,102672,5328,2907,2129,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,5,150297,14373,7365,4572,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,6,170492,20916,9564,3367,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,7,167335,20550,8454,6033,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,8,195579,22545,8040,4428,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,9,176271,17175,9498,4026,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,10,236554,16206,12465,4788,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,11,127014,1770,1293,1510,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2019,12,30183,0,0,159,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,1,27236,0,0,356,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,2,35473,0,0,405,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,3,133333,0,0,1184,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,4,11514,0,0,100,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,5,46903,0,0,40,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,6,180311,9132,3948,2465,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,7,244677,25125,8904,5316,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,8,222592,24192,8646,14765,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,9,202100,23841,9546,12368,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,10,365398,25086,14787,10427,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,11,152674,2079,1530,3955,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2020,12,44054,0,0,1524,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2021,1,37588,0,0,633,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2021,2,9991,0,0,358,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2021,3,76682,1845,864,2798,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2021,4,117830,8172,4587,7858,38.53,-78.35
Shenandoah NP,Shenandoah National Park,SHEN,National Park,Northeast ,VA,13769078,2021,5,152924,18891,9948,13436,38.53,-78.35
